1	1.00 	1.31 	1.45 	1.50 	1.38 	0.93 	0.76 	0.62 	0.59 	0.61 	0.49 	0.56 
1	1.00 	1.18 	0.73 	0.83 	0.79 	0.61 	0.39 	0.24 	0.17 	0.38 	0.35 	0.38 
1	1.00 	0.93 	0.77 	0.84 	0.74 	0.66 	0.50 	0.35 	0.31 	0.52 	0.43 	0.44 
1	1.00 	0.91 	0.92 	0.81 	0.73 	0.51 	0.36 	0.30 	0.23 	0.37 	0.32 	0.36 
1	1.00 	1.08 	0.84 	0.95 	0.94 	0.82 	0.59 	0.54 	0.24 	0.49 	0.48 	0.63 
1	1.00 	0.88 	0.86 	0.67 	0.72 	0.83 	0.54 	0.50 	0.34 	0.45 	0.50 	0.47 
1	1.00 	1.06 	1.00 	1.02 	1.07 	1.16 	0.68 	0.49 	0.40 	0.55 	0.82 	0.91 
1	1.00 	1.32 	1.27 	0.87 	1.04 	1.05 	0.81 	0.52 	0.43 	0.69 	0.70 	0.69 
1	1.00 	1.11 	1.03 	0.76 	0.80 	0.60 	0.52 	0.45 	0.32 	0.33 	0.51 	0.61 
1	1.00 	0.74 	0.95 	0.89 	0.73 	0.36 	0.20 	0.22 	0.19 	0.23 	0.16 	0.19 
1	1.00 	0.81 	0.93 	0.75 	1.18 	0.54 	0.31 	0.34 	0.23 	0.31 	0.36 	0.36 
1	1.00 	1.05 	0.96 	0.98 	0.87 	0.54 	0.31 	0.31 	0.41 	0.48 	0.36 	0.36 
1	1.00 	1.08 	1.47 	1.46 	1.02 	0.58 	0.49 	0.49 	0.63 	0.67 	0.57 	0.62 
1	1.00 	1.30 	1.27 	1.07 	1.05 	0.64 	0.42 	0.48 	0.61 	0.70 	0.58 	0.57 
1	1.00 	1.05 	1.27 	0.86 	1.04 	0.61 	0.49 	0.55 	0.52 	0.58 	0.61 	0.56 
1	1.00 	1.16 	1.20 	0.93 	0.86 	0.49 	0.45 	0.53 	0.45 	0.56 	0.64 	0.64 
1	1.00 	1.05 	1.13 	1.01 	0.77 	0.43 	0.33 	0.51 	0.49 	0.60 	0.50 	0.69 
1	1.00 	0.85 	1.07 	1.05 	0.83 	0.59 	0.39 	0.61 	0.67 	0.55 	0.69 	0.69 
1	1.00 	1.09 	0.92 	1.12 	1.16 	0.53 	0.48 	0.70 	0.59 	0.54 	0.42 	0.41 
1	1.00 	1.20 	1.21 	0.81 	0.81 	0.69 	0.51 	0.47 	0.56 	0.43 	0.72 	0.75 
1	1.00 	1.12 	1.04 	1.02 	0.79 	0.77 	0.51 	0.49 	0.69 	0.61 	0.85 	0.99 
1	1.00 	0.95 	0.78 	1.01 	0.85 	0.88 	0.54 	0.43 	0.57 	0.57 	0.69 	0.74 
1	1.00 	0.70 	1.56 	1.24 	0.79 	0.74 	0.49 	0.52 	0.42 	0.64 	0.67 	0.65 
1	1.00 	0.72 	0.84 	0.76 	0.79 	0.87 	0.50 	0.54 	0.45 	0.70 	0.56 	0.78 
1	1.00 	0.97 	0.83 	1.09 	1.01 	1.10 	0.69 	0.61 	0.69 	0.49 	0.66 	0.75 
1	1.00 	1.12 	1.64 	1.18 	0.76 	0.80 	0.62 	0.58 	0.47 	0.60 	0.55 	0.49 
2	1.00 	2.02 	0.98 	1.08 	1.05 	0.46 	0.50 	0.80 	1.50 	1.91 	1.90 	1.86 
2	1.00 	1.25 	0.81 	0.63 	1.05 	0.45 	0.51 	0.67 	1.41 	1.82 	1.40 	1.59 
2	1.00 	1.17 	0.62 	0.77 	0.89 	0.58 	0.61 	0.67 	1.03 	1.58 	1.34 	1.56 
2	1.00 	0.98 	0.57 	0.87 	0.72 	0.45 	0.48 	0.76 	0.69 	1.11 	1.07 	1.21 
2	1.00 	0.86 	0.77 	0.97 	0.83 	0.51 	0.70 	0.82 	0.86 	1.22 	1.62 	1.68 
2	1.00 	0.76 	0.71 	0.79 	0.56 	0.50 	0.49 	0.63 	1.13 	0.95 	1.21 	1.28 
2	1.00 	1.01 	0.65 	1.10 	0.93 	0.44 	0.35 	0.37 	0.79 	1.07 	1.01 	0.87 
2	1.00 	1.01 	0.85 	0.98 	0.84 	0.25 	0.25 	0.27 	0.51 	0.86 	0.89 	1.18 
2	1.00 	0.97 	0.77 	0.92 	0.91 	0.52 	0.40 	0.39 	0.94 	1.02 	1.30 	1.47 
2	1.00 	0.90 	0.59 	0.44 	0.64 	0.33 	0.23 	0.33 	0.58 	0.94 	0.71 	0.72 
2	1.00 	0.81 	0.63 	0.77 	0.96 	0.45 	0.41 	0.48 	0.65 	0.69 	0.82 	1.01 
2	1.00 	0.97 	0.54 	0.75 	0.85 	0.47 	0.48 	0.50 	0.60 	0.77 	0.83 	0.83 
2	1.00 	0.70 	0.52 	0.70 	1.01 	0.46 	0.39 	0.59 	0.59 	0.73 	0.74 	0.69 
2	1.00 	0.78 	0.63 	0.70 	0.87 	0.49 	0.54 	0.75 	0.82 	0.80 	0.86 	0.96 
2	1.00 	1.06 	0.61 	0.85 	0.87 	0.56 	0.65 	0.74 	0.76 	1.10 	0.90 	0.85 
2	1.00 	1.09 	0.92 	0.77 	1.01 	0.72 	0.88 	0.73 	0.80 	1.13 	1.11 	0.98 
2	1.00 	0.94 	0.62 	0.67 	0.70 	0.72 	0.93 	0.84 	0.92 	1.21 	1.06 	1.21 
2	1.00 	0.89 	0.72 	0.57 	0.99 	0.70 	0.62 	0.47 	0.62 	1.01 	1.00 	1.20 
2	1.00 	0.95 	0.77 	0.60 	1.04 	0.84 	0.81 	0.62 	0.74 	1.08 	1.20 	1.23 
2	1.00 	0.92 	0.61 	0.56 	0.81 	0.73 	0.67 	0.67 	0.58 	0.82 	1.18 	1.12 
2	1.00 	0.97 	0.68 	0.83 	0.84 	0.96 	0.60 	0.58 	0.70 	0.78 	0.92 	1.07 
2	1.00 	0.98 	0.62 	0.76 	0.93 	0.71 	0.60 	0.50 	0.87 	0.86 	1.13 	1.10 
2	1.00 	0.82 	0.30 	0.57 	0.78 	0.68 	0.52 	0.34 	0.43 	0.83 	0.86 	1.06 
2	1.00 	0.79 	0.36 	0.50 	0.49 	0.68 	0.45 	0.38 	0.36 	0.74 	0.90 	0.71 
2	1.00 	0.64 	0.39 	0.38 	0.75 	0.75 	0.59 	0.46 	0.42 	1.08 	1.31 	1.35 
2	1.00 	0.94 	0.54 	0.66 	0.59 	0.68 	0.80 	0.78 	0.60 	0.89 	1.16 	1.13 
2	1.00 	0.90 	0.88 	0.65 	1.31 	1.04 	0.92 	0.76 	0.67 	0.98 	1.10 	1.07 
2	1.00 	0.85 	0.76 	0.90 	0.69 	0.23 	0.35 	0.34 	0.28 	0.55 	0.46 	0.51 
2	1.00 	1.02 	0.94 	0.88 	0.98 	0.39 	0.45 	0.41 	0.36 	0.59 	0.54 	0.57 
2	1.00 	0.96 	0.73 	0.66 	0.95 	0.34 	0.24 	0.18 	0.36 	0.64 	0.56 	0.56 
2	1.00 	1.17 	1.03 	0.99 	0.78 	0.30 	0.16 	0.16 	0.19 	0.68 	0.66 	0.64 
2	1.00 	0.94 	1.15 	0.90 	0.97 	0.67 	0.52 	0.49 	0.50 	0.85 	0.94 	1.01 
2	1.00 	0.86 	0.99 	0.97 	0.71 	0.62 	0.49 	0.47 	0.46 	0.71 	0.71 	0.87 
2	1.00 	1.10 	0.82 	0.88 	0.83 	0.53 	0.44 	0.33 	0.47 	0.86 	0.71 	0.73 
2	1.00 	1.07 	0.80 	0.77 	1.00 	0.55 	0.49 	0.39 	0.41 	0.77 	0.67 	0.77 
2	1.00 	1.05 	0.78 	0.71 	0.85 	0.65 	0.46 	0.43 	0.44 	0.74 	0.84 	0.81 
2	1.00 	0.85 	1.00 	0.90 	0.77 	0.60 	0.37 	0.30 	0.52 	0.96 	0.73 	0.72 
2	1.00 	1.09 	0.89 	0.91 	0.62 	0.49 	0.33 	0.32 	0.45 	0.82 	0.64 	0.67 
2	1.00 	1.26 	0.89 	0.98 	0.94 	0.58 	0.48 	0.49 	0.57 	0.83 	0.64 	0.70 
2	1.00 	1.07 	0.76 	0.81 	0.87 	0.49 	0.47 	0.48 	0.57 	0.78 	0.66 	0.62 
2	1.00 	1.27 	0.98 	1.25 	0.89 	0.34 	0.21 	0.22 	0.30 	0.57 	0.48 	0.51 
2	1.00 	0.90 	0.84 	1.03 	0.66 	0.60 	0.40 	0.41 	0.45 	0.63 	0.62 	0.67 
2	1.00 	1.01 	0.88 	0.98 	0.70 	0.42 	0.29 	0.26 	0.32 	0.52 	0.52 	0.74 
2	1.00 	1.00 	1.18 	1.32 	1.14 	0.88 	0.30 	0.30 	0.42 	0.61 	0.58 	0.77 
2	1.00 	1.05 	0.98 	0.99 	1.17 	0.86 	0.45 	0.36 	0.38 	0.62 	0.68 	0.91 
2	1.00 	1.05 	1.14 	0.91 	1.06 	0.64 	0.46 	0.38 	0.38 	0.68 	0.56 	0.60 
2	1.00 	1.02 	1.26 	1.22 	1.13 	0.75 	0.56 	0.49 	0.49 	0.80 	0.85 	0.71 
2	1.00 	0.79 	0.73 	0.73 	0.88 	0.72 	0.33 	0.39 	0.33 	0.66 	0.64 	0.68 
2	1.00 	1.27 	1.16 	1.24 	0.90 	0.91 	0.72 	0.64 	0.69 	0.68 	0.81 	1.22 
2	1.00 	0.97 	1.02 	1.17 	0.77 	0.94 	0.53 	0.47 	0.58 	0.95 	0.91 	0.80 
2	1.00 	0.98 	0.81 	0.90 	0.88 	0.68 	0.38 	0.41 	0.58 	0.57 	0.85 	0.98 
2	1.00 	1.31 	0.92 	1.17 	1.03 	0.88 	0.56 	0.49 	0.62 	0.81 	1.04 	1.10 
2	1.00 	0.91 	0.61 	0.75 	0.72 	0.82 	0.42 	0.38 	0.39 	0.59 	0.87 	0.81 
2	1.00 	0.69 	0.64 	0.54 	0.73 	0.50 	0.46 	0.24 	0.26 	0.84 	0.69 	0.63 
2	1.00 	1.06 	0.84 	0.93 	0.90 	0.69 	0.44 	0.40 	0.37 	1.08 	0.65 	0.76 
2	1.00 	1.04 	0.92 	0.83 	0.90 	0.74 	0.53 	0.40 	0.47 	0.98 	0.81 	0.90 
2	1.00 	0.77 	0.56 	0.67 	0.72 	0.64 	0.46 	0.40 	0.34 	0.73 	0.64 	0.64 
2	1.00 	0.97 	0.67 	0.78 	0.79 	0.59 	0.43 	0.32 	0.37 	0.76 	0.64 	0.52 
2	1.00 	0.92 	0.90 	0.79 	0.90 	0.56 	0.40 	0.36 	0.47 	0.70 	0.72 	0.60 
2	1.00 	0.93 	0.61 	0.76 	0.94 	0.42 	0.26 	0.20 	0.31 	0.70 	0.74 	0.76 
2	1.00 	0.90 	0.68 	0.94 	0.87 	0.68 	0.50 	0.36 	0.41 	0.78 	0.69 	0.81 
2	1.00 	0.98 	0.58 	0.99 	1.08 	0.59 	0.45 	0.26 	0.44 	0.76 	0.88 	0.86 
2	1.00 	1.15 	0.83 	0.87 	1.00 	0.88 	0.67 	0.46 	0.38 	1.00 	0.96 	0.96 
2	1.00 	0.98 	0.85 	0.60 	0.87 	0.56 	0.46 	0.33 	0.26 	0.66 	0.62 	0.87 
2	1.00 	1.29 	0.89 	0.71 	0.90 	0.58 	0.47 	0.39 	0.26 	0.65 	0.82 	0.83 
2	1.00 	0.82 	0.87 	0.93 	0.93 	0.69 	0.58 	0.36 	0.29 	0.67 	0.71 	0.94 
2	1.00 	1.01 	0.85 	1.12 	0.90 	0.76 	0.54 	0.45 	0.32 	0.78 	0.65 	0.80 
2	1.00 	0.94 	0.80 	0.78 	0.71 	0.60 	0.44 	0.37 	0.33 	0.62 	0.60 	0.57 
2	1.00 	0.79 	0.68 	0.75 	0.82 	0.43 	0.35 	0.40 	0.31 	0.70 	0.59 	0.72 
2	1.00 	0.76 	0.69 	0.90 	0.87 	0.52 	0.51 	0.49 	0.35 	0.81 	0.76 	0.84 
2	1.00 	0.85 	0.71 	0.70 	0.91 	0.47 	0.66 	0.42 	0.34 	0.77 	0.78 	0.83 
2	1.00 	1.08 	0.88 	0.81 	1.03 	0.64 	0.54 	0.44 	0.39 	0.73 	0.74 	0.97 
2	1.00 	1.17 	0.75 	0.69 	0.83 	0.68 	0.53 	0.63 	0.49 	0.63 	0.66 	0.96 
2	1.00 	1.09 	0.73 	0.78 	1.01 	0.59 	0.56 	0.63 	0.60 	0.84 	0.78 	0.86 
2	1.00 	1.36 	0.99 	0.75 	1.19 	0.53 	0.57 	0.58 	0.46 	0.99 	0.83 	0.93 
2	1.00 	0.93 	0.62 	0.67 	0.68 	0.58 	0.39 	0.42 	0.46 	0.89 	0.92 	0.96 
2	1.00 	0.94 	0.59 	0.77 	0.70 	0.54 	0.39 	0.40 	0.46 	0.59 	0.70 	0.94 
2	1.00 	0.72 	0.59 	0.62 	0.79 	0.51 	0.43 	0.38 	0.40 	0.61 	0.59 	0.71 
2	1.00 	0.81 	0.53 	0.69 	0.94 	0.69 	0.37 	0.44 	0.41 	0.95 	0.88 	0.83 
2	1.00 	0.71 	0.86 	0.51 	0.80 	0.49 	0.32 	0.34 	0.29 	0.95 	0.74 	0.65 
2	1.00 	0.63 	0.74 	0.70 	1.04 	0.58 	0.44 	0.47 	0.49 	0.96 	0.96 	0.81 
2	1.00 	0.50 	0.71 	0.64 	0.49 	0.55 	0.46 	0.43 	0.37 	0.87 	0.94 	0.98 
2	1.00 	0.69 	0.71 	0.78 	0.71 	0.57 	0.46 	0.65 	0.44 	0.74 	0.87 	0.99 
2	1.00 	0.69 	0.71 	0.63 	0.77 	0.75 	0.58 	0.58 	0.42 	0.87 	0.96 	1.23 
2	1.00 	1.04 	0.84 	0.95 	0.78 	0.58 	0.68 	0.61 	0.61 	1.15 	1.22 	1.40 
2	1.00 	0.81 	0.81 	1.11 	1.01 	0.50 	0.60 	0.55 	0.55 	1.10 	1.00 	1.11 
2	1.00 	0.90 	0.88 	0.87 	1.14 	0.62 	0.68 	0.71 	0.66 	1.08 	1.35 	1.40 
2	1.00 	1.00 	0.93 	0.86 	0.87 	0.65 	0.56 	0.75 	0.70 	1.15 	1.01 	1.22 
2	1.00 	1.25 	1.10 	1.02 	0.97 	0.54 	0.59 	0.83 	0.73 	1.08 	1.24 	1.32 
2	1.00 	0.93 	0.93 	0.93 	0.63 	0.42 	0.69 	0.72 	0.55 	1.06 	1.04 	1.08 
2	1.00 	0.60 	0.79 	0.58 	0.49 	0.36 	0.32 	0.28 	0.34 	0.63 	0.81 	1.03 
2	1.00 	0.67 	0.82 	0.82 	0.56 	0.43 	0.47 	0.39 	0.47 	0.85 	0.71 	0.74 
2	1.00 	0.58 	0.75 	0.72 	0.49 	0.51 	0.71 	0.33 	0.42 	0.78 	0.70 	0.89 
2	1.00 	0.74 	0.85 	0.92 	0.78 	0.36 	0.36 	0.28 	0.28 	0.88 	0.99 	0.91 
2	1.00 	0.90 	0.91 	0.95 	0.86 	0.62 	0.52 	0.43 	0.38 	0.94 	1.23 	1.13 
2	1.00 	0.89 	1.04 	1.07 	1.01 	0.68 	0.56 	0.42 	0.38 	0.79 	0.83 	0.97 
2	1.00 	0.87 	1.23 	1.14 	0.89 	0.69 	0.63 	0.58 	0.49 	0.88 	0.97 	1.25 
2	1.00 	0.75 	0.98 	0.91 	0.70 	0.43 	0.40 	0.40 	0.44 	0.75 	0.77 	0.78 
2	1.00 	0.98 	1.32 	1.11 	1.07 	0.57 	0.44 	0.51 	0.44 	0.82 	0.76 	1.03 
2	1.00 	0.64 	1.49 	1.05 	0.96 	0.68 	0.66 	0.59 	0.79 	0.85 	1.16 	1.30 
2	1.00 	1.18 	0.58 	0.65 	0.84 	0.49 	0.31 	0.21 	0.17 	0.73 	1.19 	1.41 
2	1.00 	0.93 	0.56 	0.72 	0.86 	0.63 	0.34 	0.20 	0.27 	0.70 	1.33 	1.50 
2	1.00 	1.08 	0.82 	0.91 	1.17 	0.66 	0.49 	0.42 	0.51 	0.93 	1.23 	1.61 
2	1.00 	0.76 	1.07 	1.01 	0.75 	0.60 	0.38 	0.31 	0.28 	0.87 	1.04 	1.37 
2	1.00 	1.01 	0.79 	0.92 	0.81 	0.54 	0.42 	0.37 	0.32 	0.80 	1.23 	1.07 
2	1.00 	0.87 	0.72 	0.82 	0.96 	0.56 	0.46 	0.55 	0.38 	0.96 	0.96 	1.17 
2	1.00 	1.14 	0.77 	0.92 	1.10 	0.61 	0.54 	0.66 	0.50 	1.01 	1.05 	1.16 
2	1.00 	0.88 	0.82 	0.86 	0.83 	0.56 	0.39 	0.56 	0.49 	0.83 	0.97 	1.25 
2	1.00 	0.99 	0.62 	0.67 	0.68 	0.61 	0.40 	0.28 	0.27 	0.89 	0.93 	1.15 
2	1.00 	0.77 	0.58 	0.63 	0.68 	0.58 	0.37 	0.32 	0.37 	0.55 	0.65 	0.72 
2	1.00 	0.47 	0.26 	0.39 	0.58 	0.17 	0.16 	0.14 	0.19 	0.59 	0.74 	0.90 
2	1.00 	0.83 	0.45 	0.49 	0.77 	0.52 	0.40 	0.31 	0.37 	0.63 	0.71 	0.88 
2	1.00 	0.93 	0.50 	0.70 	0.90 	0.55 	0.47 	0.44 	0.42 	0.76 	0.78 	1.03 
2	1.00 	0.68 	0.61 	0.77 	0.86 	0.62 	0.49 	0.42 	0.54 	0.90 	0.88 	0.93 
2	1.00 	0.67 	0.54 	0.53 	0.78 	0.51 	0.46 	0.40 	0.42 	0.84 	0.71 	0.78 
2	1.00 	0.58 	0.34 	0.51 	0.54 	0.41 	0.23 	0.24 	0.24 	0.57 	0.50 	0.59 
2	1.00 	0.90 	0.71 	1.02 	1.06 	0.77 	0.48 	0.47 	0.53 	1.29 	0.87 	0.94 
2	1.00 	1.64 	1.02 	1.54 	1.19 	1.13 	0.71 	0.69 	0.62 	1.51 	1.24 	1.76 
2	1.00 	1.05 	0.71 	0.80 	0.68 	0.70 	0.59 	0.53 	0.59 	1.01 	0.99 	0.96 
2	1.00 	1.07 	1.72 	1.21 	0.77 	0.87 	0.91 	0.60 	0.94 	1.08 	0.99 	1.06 
2	1.00 	0.89 	1.00 	1.21 	0.77 	1.21 	0.49 	0.44 	0.63 	1.04 	0.82 	1.29 
2	1.00 	0.63 	0.89 	0.94 	0.57 	0.83 	0.53 	0.29 	0.46 	0.76 	0.60 	0.74 
2	1.00 	1.17 	0.76 	0.89 	1.03 	0.75 	0.76 	0.60 	0.55 	0.97 	0.84 	1.23 
2	1.00 	1.25 	1.09 	1.05 	1.32 	0.88 	0.73 	0.70 	0.63 	1.05 	1.31 	1.58 
